InstrumentId,ExchangeId,Datetime,OpenPrice,HighestPrice,LowestPrice,UpperLimitPrice,LowerLimitPrice,Volume,OpenInterest,BidPrice5,BidVolume5,BidPrice4,BidVolume4,BidPrice3,BidVolume3,BidPrice2,BidVolume2,BidPrice1,BidVolume1,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,LastPrice
SH505,,13:39:23.250#,2738.0,2748.0,2685.0,2945.0,2559.0,341,832,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2699.0,1,2702.0,1,2703.0,1,2712.0,1,2717.0,1,2718.0,1,2702.0
SH505,,13:39:45.0#,2738.0,2748.0,2685.0,2945.0,2559.0,343,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2702.0,3,2703.0,2,2712.0,1,2717.0,1,2718.0,1,2719.0,1,2702.0
SH505,,13:39:45.500#,2738.0,2748.0,2685.0,2945.0,2559.0,343,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2702.0,3,2703.0,1,2712.0,1,2717.0,1,2718.0,1,2719.0,1,2702.0
SH505,,13:39:50.750#,2738.0,2748.0,2685.0,2945.0,2559.0,344,834,2687.0,1,2692.0,1,2697.0,1,2702.0,3,2703.0,2,2704.0,16,2712.0,1,2717.0,1,2718.0,1,2719.0,1,2703.0
SH505,,13:39:51.0#,2738.0,2748.0,2685.0,2945.0,2559.0,344,834,2687.0,1,2692.0,1,2697.0,1,2702.0,3,2703.0,2,2704.0,16,2712.0,1,2717.0,1,2719.0,1,2722.0,1,2703.0
SH505,,13:39:51.250#,2738.0,2748.0,2685.0,2945.0,2559.0,346,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2702.0,3,2704.0,16,2712.0,1,2717.0,1,2719.0,1,2722.0,1,2703.0
SH505,,13:39:51.750#,2738.0,2748.0,2685.0,2945.0,2559.0,346,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,16,2712.0,1,2717.0,1,2719.0,1,2722.0,1,2703.0
SH505,,13:39:52.500#,2738.0,2748.0,2685.0,2945.0,2559.0,346,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,16,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2703.0
SH505,,13:39:56.250#,2738.0,2748.0,2685.0,2945.0,2559.0,346,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2703.0,5,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2703.0
SH505,,13:40:03.500#,2738.0,2748.0,2685.0,2945.0,2559.0,346,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,15,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2703.0
SH505,,13:40:08.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,10,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:09.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2703.0,1,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:12.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,10,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:12.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2703.0,1,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:12.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:12.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2703.0,1,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:13.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:13.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2703.0,1,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:14.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:31.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:31.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:31.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:31.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:32.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:32.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:33.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:33.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:33.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:33.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:34.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:36.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:36.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:36.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:37.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:37.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:37.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:37.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:38.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:39.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:39.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:39.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:39.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:40.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:40.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:40.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:40.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:41.0#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:41.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:41.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:41.750#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:42.250#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2700.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
SH505,,13:40:42.500#,2738.0,2748.0,2685.0,2945.0,2559.0,351,834,2686.0,1,2687.0,1,2692.0,1,2697.0,1,2701.0,1,2704.0,11,2712.0,1,2717.0,1,2719.0,1,2721.0,1,2704.0
