TA411,,13:39:02.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,3,5828.000000,1,5830.000000,1,5834.000000,1,5838.000000,1,5840.000000,1,5844.000000,2,5848.000000,1,5826.000000
TA411,,13:39:10.500#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5812.000000,2,5816.000000,1,5818.000000,1,5822.000000,3,5828.000000,2,5834.000000,1,5838.000000,1,5840.000000,1,5844.000000,2,5848.000000,1,5826.000000
TA411,,13:39:28.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,3,5828.000000,1,5830.000000,1,5834.000000,1,5838.000000,1,5840.000000,1,5844.000000,2,5848.000000,1,5826.000000
TA411,,13:39:28.750#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,3,5828.000000,1,5830.000000,1,5838.000000,5,5840.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:29.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5828.000000,1,5830.000000,1,5838.000000,5,5840.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5826.000000
TA411,,13:39:29.250#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,1,5830.000000,2,5836.000000,1,5840.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5826.000000
TA411,,13:39:39.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,1,5830.000000,2,5836.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:39.750#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5818.000000,1,5822.000000,2,5826.000000,1,5830.000000,1,5832.000000,1,5840.000000,5,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:40.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,2,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:40.250#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,1,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:41.750#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,2,5840.000000,5,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:42.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,2,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:43.250#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,1,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:39:44.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,2,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:00.500#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,1,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:00.750#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,2,5838.000000,1,5842.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:03.500#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,2,5832.000000,2,5840.000000,5,5844.000000,2,5848.000000,1,5850.000000,1,5854.000000,1,5826.000000
TA411,,13:40:03.750#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,1,5832.000000,2,5840.000000,5,5844.000000,2,5846.000000,1,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:04.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5818.000000,1,5822.000000,2,5826.000000,1,5830.000000,1,5832.000000,2,5838.000000,1,5844.000000,1,5846.000000,1,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:05.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5818.000000,1,5822.000000,2,5826.000000,1,5830.000000,1,5832.000000,2,5838.000000,1,5844.000000,2,5846.000000,1,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:24.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5816.000000,1,5818.000000,1,5822.000000,2,5826.000000,1,5832.000000,2,5838.000000,1,5844.000000,2,5846.000000,1,5848.000000,1,5850.000000,1,5826.000000
TA411,,13:40:24.250#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5818.000000,1,5822.000000,2,5826.000000,1,5828.000000,1,5832.000000,2,5838.000000,1,5844.000000,2,5848.000000,1,5850.000000,1,5854.000000,1,5826.000000
TA411,,13:40:24.500#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5818.000000,1,5822.000000,2,5826.000000,1,5828.000000,1,5832.000000,2,5838.000000,1,5844.000000,3,5848.000000,1,5850.000000,1,5854.000000,1,5826.000000
TA411,,13:40:25.750#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5822.000000,2,5826.000000,1,5828.000000,1,5832.000000,1,5834.000000,1,5838.000000,1,5844.000000,3,5848.000000,1,5850.000000,1,5854.000000,1,5826.000000
TA411,,13:40:26.0#,5858.000000,5858.000000,5814.000000,6210.000000,5506.000000,320,2057,5822.000000,2,5826.000000,1,5828.000000,2,5832.000000,1,5834.000000,1,5838.000000,1,5844.000000,3,5848.000000,1,5850.000000,1,5854.000000,1,5826.000000
