CF409P17400,,13:38:47.500#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2121.000000,1,2709.000000,14,2710.000000,14,2771.000000,10,2772.000000,2,2805.000000,1,2807.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:38:47.750#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2771.000000,10,2772.000000,1,2773.000000,1,2805.000000,1,2807.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:38:48.500#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2771.000000,10,2773.000000,1,2782.000000,1,2805.000000,1,2807.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:40:48.750#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2771.000000,10,2773.000000,1,2782.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:40:52.250#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2771.000000,10,2773.000000,1,2782.000000,1,2805.000000,1,2807.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:40:52.750#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2771.000000,10,2773.000000,1,2782.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:42:35.500#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2765.000000,10,2772.000000,1,2773.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:42:51.0#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2765.000000,10,2769.000000,1,2772.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:42:52.0#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2765.000000,10,2772.000000,1,2773.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:43:33.0#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2765.000000,10,2772.000000,1,2773.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:43:58.750#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2709.000000,14,2710.000000,14,2765.000000,10,2770.000000,1,2772.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
CF409P17400,,13:43:59.0#,0.000000,0.000000,0.000000,3591.000000,1821.000000,0,119,2121.000000,1,2709.000000,14,2710.000000,14,2765.000000,10,2772.000000,1,2804.000000,1,2805.000000,1,2924.000000,3,0.000000,0,0.000000,0,0.000000
